Hour,Minute,Traffic,Sources,UDP,TCP
12,8,1486839,142334,243305,1175860
12,9,1414363,142339,244412,1102113
12,10,1433010,143066,249100,1115104
12,11,1425902,144098,237688,1121189
12,12,1433182,143665,251494,1114701
12,13,1432173,143784,251399,1113316
12,14,1435244,143789,239500,1130496
12,15,1454726,143627,242365,1146936
12,16,1500481,142487,238940,1197594
12,17,1477367,142357,235199,1178130
12,18,1508733,142854,244445,1197789
12,19,1493446,142061,239791,1188555
12,20,1493778,141517,250951,1171953
12,21,1483815,141552,250263,1153881
12,22,1466959,142335,244665,1157349
12,23,1517759,143564,244246,1208851
12,24,1479468,143750,247189,1166380
12,25,1546179,143059,249852,1228816
12,26,1480597,143235,244504,1169373
12,27,1491789,143612,242050,1183175
12,28,1781536,143757,249954,1464400
12,29,1479191,143223,251172,1161318
12,30,1457570,144017,241187,1149831
12,31,1455373,143794,243393,1145551
12,32,1442136,143982,245006,1132450
12,33,1466069,144509,244574,1154803
12,34,1457105,144880,245868,1144635
12,35,1475398,143310,246839,1162222
12,36,1497972,143679,238871,1192408
12,37,1484938,143364,237453,1180120
12,38,1405509,143626,238667,1100403
12,39,1459936,143273,234675,1159261
12,40,1466736,142843,221778,1180583
12,41,1487479,142695,237660,1185375
12,42,1482335,142190,223896,1192590
12,43,1542771,142959,213512,1261851
12,44,1542579,141980,230984,1245833
12,45,1437201,140929,235737,1135556
12,46,1578085,141665,242975,1269747
12,47,1454561,142208,238364,1150149
12,48,1519359,141886,240969,1211801
12,49,1534496,142621,237677,1231457
12,50,1602025,142122,238039,1298999
12,51,1483739,142397,239537,1178900
12,52,1515484,143077,237452,1212422
12,53,1513877,142291,239850,1208254
12,54,1512166,142759,234017,1214006
12,55,1532917,142638,224677,1242767
12,56,1525628,142134,226567,1232192
12,57,1477969,141467,230639,1176567
12,58,1471576,141685,236168,1167327
12,59,1488052,141447,239260,1182533
13,0,1509937,141043,241615,1202678
13,1,1566670,140745,238079,1264907
13,2,1537525,141013,234320,1240150
13,3,1518688,142056,235882,1214744
13,4,1482917,141692,238483,1174404
13,5,1446049,141587,244491,1133631
13,6,1480672,141029,235616,1175813
13,7,1480944,141864,239472,1172332
13,8,1504456,141793,246292,1187304
13,9,1452029,140872,242326,1140715
13,10,1433869,140782,236175,1129271
13,11,1428022,140042,237321,1118841
13,12,1444099,140703,235363,1139343
13,13,1427883,141553,242520,1116377
13,14,1408766,141519,233615,1107164
13,15,1450407,141620,228593,1152511
13,16,1431272,141601,241557,1120071
13,17,1438153,142831,242093,1127429
13,18,1416423,141918,234296,1113754
13,19,1447377,142373,237033,1140773
13,20,1464769,142010,239270,1155988
13,21,1498004,143276,233593,1195007
13,22,1474815,144339,243207,1163156
13,23,1773447,144159,240390,1463706
13,24,2355925,143856,240730,2046813
13,25,1859595,142346,226104,1563398
13,26,2165942,141889,237893,1857828
13,27,2015296,141496,239103,1706995
13,28,2425944,141543,241638,2116356
13,29,1921397,141622,233826,1618145
13,30,2325022,141990,232695,2023522
13,31,2417800,141473,231160,2117422
13,32,2333310,142540,242545,2021296
13,33,2327066,142738,235239,2024413
13,34,2376262,142955,232216,2077103
13,35,2324550,142862,243089,2014965
13,36,2346012,142456,241729,2037738
13,37,2466470,143378,242508,2158333
13,38,4263686,142823,236402,3959690
13,39,4333099,141275,240435,4027330
13,40,4346430,142264,226055,4052749
13,41,4156327,141704,237282,3849029
13,42,3409046,142330,233730,3104503
13,43,3438149,142437,239083,3129185
13,44,3487416,142525,235972,3184059
13,45,3434823,143455,238647,3129077
13,46,2796107,143028,238393,2490351
13,47,1635324,143524,234208,1332881
13,48,1658059,143043,235072,1355151
13,49,1664032,142193,238055,1359257
13,50,1666746,142062,238663,1360665
13,51,1602040,141775,236977,1297465
13,52,1451430,141848,231287,1153752
13,53,1420709,142916,235383,1117502
13,54,1467688,141544,232567,1168182
13,55,1514954,141742,229136,1218604
13,56,1599845,142473,233138,1299916
13,57,1463775,141700,221666,1175851
13,58,1485288,142175,224479,1188568
13,59,1510084,142568,230969,1206665
14,0,1552733,142274,231345,1248365
14,1,1451583,142130,234975,1144138
14,2,1432009,142116,234562,1125101
14,3,1457125,141439,231950,1153855
14,4,1464858,140654,235033,1157288
14,5,1452329,141981,237037,1141913
14,6,1459307,141637,232366,1153784
14,7,1496564,141101,239732,1184864
14,8,1512226,141778,240630,1200050
14,9,1425550,142389,235913,1116939
14,10,1404923,142817,237284,1094001
14,11,1423346,142198,223706,1127664
14,12,1476518,140911,237868,1166931
14,13,1453533,140550,238209,1142462
14,14,1500094,140754,231183,1197117
14,15,1566916,141051,227604,1267227
14,16,1537321,140918,226937,1237260
14,17,1552929,140176,233761,1247832
14,18,1485936,139437,236966,1176423
14,19,1532630,140728,236019,1225514
14,20,1469998,140511,233258,1165579
14,21,1566173,140682,237986,1256310
14,22,1554695,140241,233015,1250711
14,23,1446502,140315,228558,1146782
14,24,2583608,139062,225403,2288510
14,25,6799479,137166,210547,6522517
14,26,6716050,136948,204770,6444029
14,27,4769182,136227,212200,4489639
14,28,1464400,138773,225855,1164478
14,29,1421943,139915,230602,1119149
14,30,1447628,139624,220176,1153944
14,31,1426011,139838,192649,1162551
14,32,1391435,138833,184625,1137440
14,33,1494315,139329,183109,1240947
14,34,1476454,139404,181382,1223179
14,35,1415902,139669,180335,1166044
14,36,1414667,140075,181758,1163788
14,37,1401282,140178,182406,1149409
14,38,1398490,140207,182353,1144765
14,39,1452591,140963,187626,1192805
14,40,1533986,140342,188648,1272856
14,41,1462621,138528,180478,1211736
14,42,1469459,137883,178816,1220343
14,43,1518644,138168,179876,1266974
14,44,1535044,137556,173529,1291162
14,45,1467737,138219,180787,1216253
14,46,1474545,138465,175143,1229468
14,47,1488484,139196,179400,1236020
14,48,1451737,137771,178151,1201304
14,49,1483175,138101,182130,1227941
14,50,1559257,138232,180906,1304207
14,51,1490533,138610,186758,1231511
14,52,1474628,138719,187750,1215525
14,53,1453532,137615,179682,1202240
14,54,1449101,137439,184508,1191292
14,55,1481156,137631,179971,1230825
14,56,1446907,136872,180548,1194025
14,57,1502641,136509,181007,1249914
14,58,1668525,135136,174922,1419974
14,59,1813901,135392,174238,1567113
15,0,1813726,135294,175832,1564036
15,1,1842621,135613,174023,1595068
15,2,1718087,135192,167763,1477634
15,3,1487979,135577,170079,1244658
15,4,1478050,134876,170038,1235774
15,5,1445685,134163,170781,1203099
15,6,2226321,134744,172493,1981254
15,7,3180795,134680,170414,2938591
15,8,3380682,134307,168067,3140882
15,9,3413857,134649,174278,3168697
15,10,3396951,134794,170961,3154325
15,11,3322366,135188,172705,3077810
15,12,3056874,135238,167086,2819808
15,13,3101597,135012,170752,2865351
15,14,3124221,135206,176950,2884800
15,15,3116507,135108,170457,2882033
15,16,3052777,135327,173233,2815878
15,17,1550381,135435,171560,1315775
15,18,1551362,134985,173960,1313472
15,19,1506790,134331,176102,1266481
15,20,1497509,135043,168194,1266209
15,21,1469038,135778,181867,1225106
15,22,1432392,135243,175072,1196222
15,23,1444212,136951,183237,1198312
15,24,1468530,136533,179656,1228320
15,25,1531308,135988,183157,1287993
15,26,1468352,135527,179135,1228103
15,27,1466137,135892,182917,1221091
15,28,1403448,135847,184646,1158679
15,29,1439200,135333,187042,1190934
15,30,1433825,135951,187867,1181707
15,31,1501486,135565,185267,1253639
15,32,1535322,135847,183206,1290380
15,33,1295000,134183,173261,1058893
15,34,1341539,134961,181347,1092726
15,35,1339116,133643,178608,1096323
15,36,1312391,133802,178544,1059047
15,37,1356071,132600,175057,1116163
15,38,1257340,132000,170473,1020025
15,39,1215980,130971,169157,984671
15,40,1219366,131038,177960,979538
15,41,1251156,131172,187805,999272
15,42,1231424,132431,188529,972844
15,43,1213532,129977,178508,972751
15,44,1194226,130280,172232,959245
15,45,1217801,130575,180025,976966
15,46,1180134,130592,182304,936726
15,47,1194812,129981,173742,957275
15,48,1228138,128712,172431,991603
15,49,1114294,128890,172058,877701
15,50,2165692,128540,176184,1911196
15,51,2465868,128431,177214,2208748
15,52,2483305,129309,176999,2233440
15,53,2650417,129671,180836,2392056
15,54,2498147,130320,184478,2244159
15,55,2553058,130157,188881,2300615
15,56,2483751,130421,184837,2220594
15,57,2516304,130481,184485,2252924
15,58,2513692,129629,183482,2263173
15,59,2456294,129588,179230,2216290
16,0,2372626,129521,168570,2142976
16,1,2527680,130049,187860,2277725
16,2,2530368,130797,189523,2275173
16,3,1593669,130934,187929,1342998
16,4,1182093,129926,171108,947343
16,5,1210782,131053,155510,993039
16,6,1132198,130942,149553,920236
16,7,1148760,130336,145464,941736
16,8,1221249,129708,146660,1012007
16,9,1136846,129606,146273,928461
16,10,1157117,129555,146438,947653
16,11,1117461,129288,145048,914033
16,12,1138698,129161,144796,936754
16,13,1176540,129087,142938,968392
16,14,1191628,129098,145422,970843
16,15,1188338,129412,143761,972446
16,16,1173326,129683,150039,950482
16,17,1158527,130330,153635,936815
16,18,1145294,130025,151513,941995
16,19,1154199,129732,149150,954552
16,20,1135034,129518,150743,921777
16,21,1137099,129672,151240,923252
16,22,1148492,129611,151130,943708
16,23,1207615,129012,147587,1008018
16,24,1260271,129038,149584,1058365
16,25,1160399,129085,150579,956771
16,26,1157688,129347,152450,938506
16,27,1170236,129000,149308,947175
16,28,1182355,128424,148861,979225
16,29,1184271,128194,148909,981844
16,30,1239371,128356,149834,1036980
16,31,1289300,128113,150661,1082010
16,32,1296516,127699,149933,1096653
16,33,1200990,127762,148110,1001651
16,34,1219042,127589,139675,1029407
16,35,1221679,127106,134103,1038464
16,36,1245970,126032,130663,1066105
16,37,1261519,126072,128280,1082224
16,38,1283983,126457,127642,1095471
16,39,1257148,126104,126305,1068592
16,40,1313496,126038,125243,1121694
16,41,1317901,125521,123470,1132774
16,42,1269553,124342,122621,1083459
16,43,1216704,124615,123767,1030203
16,44,1245503,124367,122737,1060824
16,45,1309076,124307,124233,1123262
16,46,1426936,124100,120039,1244838
16,47,1680429,123698,119561,1496813
16,48,1681754,123133,122766,1491636
16,49,1631505,122742,133734,1430627
16,50,1694279,122862,129941,1497211
16,51,1666483,122325,114786,1490560
16,52,1568808,122939,116798,1391131
16,53,1608095,122541,116000,1430982
16,54,1598138,121389,113859,1422934
16,55,1636321,120885,113227,1462156
16,56,1728236,121220,111640,1555566
16,57,1665470,121894,114504,1489643
16,58,1557430,121432,114675,1382840
16,59,1521453,121446,114878,1345552
17,0,1524547,122390,121337,1341838
17,1,1565996,123762,126702,1377170
17,2,1603945,123805,132391,1409505
17,3,1550566,124719,133245,1356546
17,4,1468291,124867,142145,1262656
17,5,1506449,125251,139476,1305885
17,6,1526906,124690,137935,1325674
17,7,1488196,124968,141687,1284672
17,8,1586941,125297,144049,1379656
17,9,1558758,125188,140324,1354224
17,10,1659627,125178,140101,1455091
17,11,1587111,124605,135290,1388826
17,12,1495393,124851,138916,1291689
17,13,1525152,124920,136696,1324066
17,14,1439566,124925,140154,1236228
17,15,1656950,124932,140590,1452849
17,16,1470339,124556,136393,1270807
17,17,1570789,124650,135023,1374126
17,18,1509109,123733,130007,1316843
17,19,1513254,124176,132493,1315808
17,20,1549475,123868,130863,1352998
17,21,1500681,123965,131799,1306434
17,22,1557775,123520,131980,1362718
17,23,1551378,123845,133434,1355778
17,24,1486556,123448,131191,1293217
17,25,1464830,123819,134623,1268798
17,26,1632767,123607,133035,1436413
17,27,1711947,123630,134581,1514504
17,28,1621330,123406,133367,1426690
17,29,1638938,123523,133733,1444421
17,30,1646764,122893,132368,1453950
17,31,1608438,123071,133257,1408307
17,32,1643548,122550,133290,1446417
17,33,1641003,123267,137338,1439305
17,34,1553220,122676,131590,1357440
17,35,1360761,122442,133842,1162096
17,36,1293574,121313,131516,1096327
17,37,1302106,120568,127734,1109658
17,38,1358159,120889,127336,1163402
17,39,1431080,120640,124030,1233937
17,40,1288316,119673,121466,1099916
17,41,1309186,119941,123420,1117672
17,42,1668174,119997,124415,1478308
17,43,1706374,119955,127188,1516246
17,44,1625311,119790,125058,1433686
17,45,1550078,119464,124577,1360954
17,46,1287094,119596,124397,1093357
17,47,1120845,119307,126015,932242
17,48,1143570,119586,125765,957668
17,49,1110465,118730,122714,922261
17,50,1160376,118490,122025,971829
17,51,1140647,117989,121064,954846
17,52,1148539,117950,123182,959799
17,53,1168955,117305,120573,985032
17,54,1157235,116176,117792,971701
17,55,1176685,116197,117184,994272
17,56,1756325,116381,116385,1576876
17,57,1187869,115980,113654,1012817
17,58,1122527,115541,113854,947093
17,59,1160138,115729,114296,983719
18,0,1171678,115833,115800,994568
18,1,1158974,116578,116147,982624
18,2,1202318,117771,125020,1011297
18,3,1142880,117430,125092,948273
18,4,1146886,117445,123676,957815
18,5,1216663,117791,126980,1027627
18,6,1112373,117299,123849,926681
18,7,1157761,117347,124249,970471
18,8,1156186,116570,121393,970437
18,9,1144053,116708,122359,959984
18,10,1112320,116994,124698,924634
18,11,1084350,116294,123902,898390
18,12,1114437,116080,123598,925287
18,13,1144219,116124,123947,956685
18,14,1149231,116356,123404,962696
18,15,1195478,115974,120935,1010372
18,16,1286043,116306,122595,1098383
18,17,1306227,115680,121986,1122175
18,18,1314538,115990,121895,1132831
18,19,1278825,116339,123958,1093140
18,20,1242829,116082,123336,1060331
18,21,1250032,116506,126038,1065123
18,22,1274122,114796,117522,1097255
18,23,1300581,115265,118487,1117969
18,24,1358688,115559,120483,1174595
18,25,1277513,114948,121859,1091450
18,26,1321092,114714,121099,1133719
18,27,1196176,114668,120158,1012237
18,28,1190063,114309,119193,1008210
18,29,1247926,114120,123494,1061067
18,30,1220152,114466,130111,1028597
18,31,1251686,114156,128388,1062565
18,32,1324222,114202,131046,1126464
18,33,1244387,114374,130806,1047165
18,34,1200137,115935,142854,991461
18,35,1218365,115912,136662,1014559
18,36,1226912,115630,130334,1031291
18,37,1292017,115426,130016,1100477
18,38,1264809,114772,130995,1075323
18,39,1337029,113869,125995,1153282
18,40,1318860,114634,128916,1131290
18,41,1333941,114627,129894,1145445
18,42,1331611,114917,128687,1144639
18,43,1287608,114794,131280,1097188
18,44,1278977,114602,127349,1092863
18,45,1413456,115450,136389,1216601
18,46,1331841,116077,135755,1133875
18,47,1216443,116355,135791,1019013
18,48,1230550,116452,138903,1016159
18,49,1209889,116008,138157,990476
18,50,1329476,115264,137855,1109761
18,51,1307981,114987,136274,1093537
18,52,1266009,114148,136806,1053186
18,53,1225349,112423,124074,1027594
18,54,1207949,110716,114131,1014926
18,55,1165427,110225,115772,969445
18,56,1131722,110244,114587,932992
18,57,1169755,109638,113315,983889
18,58,1267882,110896,120265,1075774
18,59,1184474,111007,124949,986169
19,0,1205628,110914,122061,1006934
19,1,1203817,110018,120185,1006965
19,2,1250369,110351,120585,1056023
19,3,1189418,110627,121059,993803
19,4,1175285,110660,121937,977396
19,5,1158797,110143,118671,963980
19,6,1193519,109604,118479,998567
19,7,1200122,109942,118783,1005804
19,8,1146873,110368,118595,953059
19,9,1130799,110685,123213,935821
19,10,1098006,110800,122321,898917
19,11,1098483,110187,118972,902643
19,12,1089890,110712,120080,887248
19,13,1065024,110363,120498,866720
19,14,1095199,110441,123491,891690
19,15,1097643,109847,121900,897796
19,16,1105057,109454,123378,903249
19,17,1118223,109918,124187,915319
19,18,1142498,110292,125734,938819
19,19,1205811,110256,124768,1003254
19,20,1179013,110815,127340,975058
19,21,1168323,111387,130511,960288
19,22,1173958,111690,135786,960933
19,23,1125222,111337,136195,912365
19,24,1118459,110994,134673,905743
19,25,1121929,111270,137174,907355
19,26,1115717,110401,135717,901617
19,27,1120606,109878,133214,909614
19,28,1139729,108729,130014,929183
19,29,1177759,106994,123895,972962
19,30,1227495,106984,123978,1019630
19,31,1129324,106934,122113,923605
19,32,1114457,106137,120100,908922
19,33,1114843,106126,120863,910388
19,34,1122988,106498,122151,916050
19,35,1085107,106150,122919,878846
19,36,1087288,106257,120738,883630
19,37,1055419,105546,119423,853071
19,38,1110366,103855,113246,912491
19,39,1186733,102946,112265,988908
19,40,1115291,102787,113420,917084
19,41,1098365,103125,112491,902498
19,42,1151753,102465,110890,959819
19,43,1120924,102152,112326,929721
19,44,1186808,102492,112241,995303
19,45,1083656,101728,109281,894426
19,46,1150396,101692,108360,963114
19,47,1127389,101289,111046,937108
19,48,1136360,101213,111540,943076
19,49,1117143,100903,110563,927760
19,50,1124819,100936,111423,932678
19,51,1085064,100791,111006,893156
19,52,1190606,100845,109503,976511
19,53,1143069,100541,111725,933712
19,54,1085980,100228,110879,899102
19,55,1151757,100703,108891,967246
19,56,1086320,100131,108056,900435
19,57,1116990,100112,110973,930532
19,58,1132883,100054,111999,942747
19,59,1128574,100109,110496,935628
20,0,1086195,98777,109819,898221
20,1,1135723,99007,110452,947802
20,2,1225486,99303,110233,1032560
20,3,1235283,99179,111269,1046440
20,4,1160492,99221,112441,968786
20,5,1353481,99636,112936,1161967
20,6,1341191,99662,113706,1147891
20,7,1282628,99703,110466,1095091
20,8,1258374,98667,111491,1069476
20,9,1260456,98321,111275,1072008
20,10,1230298,98148,112423,1040027
20,11,1217441,97556,109184,1031302
20,12,1275621,98092,114219,1078598
20,13,1260140,98019,114794,1067498
20,14,1254465,97707,114333,1060175
20,15,1283589,97108,112149,1086894
20,16,1261862,96946,111571,1062895
20,17,1265292,96687,110074,1077988
20,18,1289647,96858,112484,1099238
20,19,1256616,96301,110198,1041435
20,20,4211646,96157,109072,3962962
20,21,5850915,95876,109589,5661491
20,22,5788847,95462,109201,5597128
20,23,5299490,95216,110676,5109932
20,24,1039187,94849,110380,848261
20,25,1026795,94145,108432,838417
20,26,1130808,94648,109277,943893
20,27,1100634,94362,107467,910256
20,28,1053362,94658,108485,843740
20,29,1044745,94294,108675,841877
20,30,1050369,94445,110088,844109
20,31,1042838,94784,110148,836134
20,32,1047752,94831,110526,842569
20,33,1035900,94624,114731,841878
20,34,1035033,94783,112415,842358
20,35,1046746,93969,113458,855408
20,36,1051153,92974,108573,858993
20,37,1067510,92785,107602,862775
20,38,1106438,92412,103263,905045
20,39,1098136,92244,108553,891021
20,40,1119754,91829,105724,915739
20,41,1124653,91738,104761,921049
20,42,1132667,92225,107391,924738
20,43,1215869,92230,110443,1007589
20,44,1322713,92607,110270,1114963
20,45,1160535,92009,110078,949930
20,46,1104498,91500,110807,895112
20,47,1041572,91143,109660,840427
20,48,1050755,91306,110498,864290
20,49,1133896,91039,109712,948610
20,50,1109103,90413,109194,922693
20,51,1123293,90704,109394,932281
20,52,1201604,90475,110427,1006219
20,53,1175931,90442,110137,985368
20,54,1151012,89849,109786,958514
20,55,1215799,89473,109500,1025079
20,56,1211985,89560,108900,1023673
20,57,2434790,89296,106785,2246914
20,58,2391758,88869,106211,2203659
20,59,2433843,88832,107462,2237854
21,0,2336343,88789,107929,2130163
21,1,2316701,88362,110011,2116856
21,2,2268855,88197,105560,2044792
21,3,2235134,87959,104864,2012345
21,4,2202584,87884,109047,1972064
21,5,2228173,87448,107281,2001680
21,6,2220330,87102,105777,1994283
21,7,2197498,85862,99908,1980067
21,8,2181336,86096,101060,1959437
21,9,2211459,85400,98744,1991248
21,10,1182783,85240,104189,954369
21,11,1015982,84731,98646,795343
21,12,989124,84577,98435,770155
21,13,1190720,84046,93739,975083
21,14,1095905,83494,94721,869523
21,15,1010420,83354,93862,804223
21,16,983923,82260,92546,783673
21,17,970804,82209,91422,771565
21,18,1071976,81677,90345,872011
21,19,1264033,82774,92162,1062529
21,20,1216063,82915,93337,994746
21,21,1304874,81943,91809,1069734
21,22,1294325,82552,90758,1055182
21,23,1249029,81774,89855,1030484
21,24,1275724,81292,89110,1073228
21,25,1215271,81434,90725,1011348
21,26,1234602,80300,87656,1032524
21,27,1638920,80337,88368,1437944
21,28,1517030,80305,86717,1316242
21,29,1513946,80529,89569,1309033
21,30,1496832,80591,89931,1292931
21,31,1478817,80332,88890,1297106
21,32,1449137,80254,92780,1280731
21,33,1581544,80411,91547,1417755
21,34,1783281,80600,91801,1618435
21,35,1823273,80336,95261,1653561
21,36,1847181,80429,93839,1679009
21,37,1604819,80690,94207,1439837
21,38,1372752,80508,94916,1203705
21,39,1224343,80293,91330,1061640
21,40,1351612,80466,91349,1185402
21,41,1292311,80043,91867,1126258
21,42,1287588,79758,91087,1105361
21,43,1288818,79942,94206,1088923
21,44,1307372,79896,93251,1123223
21,45,1321357,79757,93229,1135898
21,46,1304880,80218,94550,1115211
21,47,1309652,79761,96878,1121932
21,48,1397146,79897,96008,1222328
21,49,1367317,79939,95802,1197024
21,50,1395255,79530,94296,1226884
21,51,1370539,78908,94287,1202246
21,52,1245213,79039,92179,1079429
21,53,1217170,79243,94475,1050529
21,54,1210818,79287,95723,1026734
21,55,1183632,79623,97809,1008640
21,56,1158565,78853,96491,982316
21,57,1174325,78782,96339,998377
21,58,1203674,79060,96919,1028248
21,59,1170395,78966,94765,998443
22,0,1166025,78960,98573,988514
22,1,1317655,79021,94114,1146704
22,2,1286412,79509,97376,1115676
22,3,1205077,79882,98878,1033782
22,4,1264394,79211,98421,1091394
22,5,1233792,78965,98859,1046654
22,6,1260557,78801,97593,1074164
22,7,1325765,79407,99267,1148091
22,8,1340846,78836,99189,1162883
22,9,1380816,79501,101501,1195500
22,10,1440972,79498,100402,1255324
22,11,1416043,78998,97638,1239224
22,12,1435076,79083,101090,1260058
22,13,1317359,78959,101434,1139282
22,14,1208453,78846,98356,1038221
22,15,950063,78789,101427,771101
22,16,917023,79144,98182,733764
22,17,937197,79095,101427,723721
22,18,909195,81470,113308,718879
22,19,941926,81327,117219,742261
22,20,938268,81467,115339,749021
22,21,1016639,82088,116689,825699
22,22,1052417,82046,115066,859839
22,23,1000193,81998,116586,810000
22,24,999659,81971,116100,809063
22,25,959103,81455,114801,770114
22,26,988060,81817,116640,797127
22,27,945589,81504,115098,753772
22,28,1006470,81803,118824,793300
22,29,1139138,81438,114825,912008
22,30,1049191,81904,113593,819355
22,31,1077266,82075,116307,848318
22,32,1649091,81817,114837,1440582
22,33,1635394,81557,112520,1449365
22,34,1644571,79558,102653,1468605
22,35,1651673,79574,104946,1472909
22,36,1624854,79621,104461,1445914
22,37,1609111,79707,105200,1426742
22,38,1650140,79552,102894,1472138
22,39,1683759,79541,103633,1505537
22,40,1622823,80093,104266,1444190
22,41,1611422,80846,110629,1420815
22,42,1621573,80702,111260,1434974
22,43,1657754,80996,111208,1471268
22,44,1597021,81272,108283,1414497
22,45,1554634,81376,111063,1368390
22,46,1580185,80895,108693,1397589
22,47,1720833,81622,109320,1538055
22,48,1809947,81057,110047,1626155
22,49,1785524,80974,110921,1600633
22,50,1844965,81100,108429,1663009
22,51,1839863,80914,109388,1657215
22,52,1803746,81027,110964,1619257
22,53,1814533,80648,108335,1632862
22,54,1813953,80826,110332,1630360
22,55,1804855,80921,109149,1621389
22,56,1775927,81173,109512,1592242
22,57,1723877,81344,112470,1534995
22,58,1860001,81225,110522,1672851
22,59,2569317,81259,110905,2384915
23,0,2577534,81339,107174,2397138
23,1,2616425,81284,109653,2431506
23,2,2649252,81696,111737,2463177
23,3,2618576,81767,108345,2436010
23,4,2617565,81237,109563,2435222
23,5,2605799,81271,107631,2426614
23,6,2568422,81423,109569,2384546
23,7,2561283,81499,106943,2379523
23,8,2571034,81782,109899,2390136
23,9,2549733,81720,108346,2369476
23,10,2553401,82433,111837,2369587
23,11,2579495,82423,109518,2395492
23,12,2515263,82174,108953,2334073
23,13,2574730,82634,113023,2389144
23,14,2546551,81508,108840,2365435
23,15,2522858,80740,104116,2347751
23,16,2420927,80380,104975,2245311
23,17,2140424,80066,102840,1968071
23,18,1490222,80400,103253,1318546
23,19,1520291,80116,105591,1346443
23,20,1625648,80455,103839,1448978
23,21,1564185,80537,100513,1384757
23,22,1522201,80542,104446,1347581
23,23,1565932,80054,101950,1395551
23,24,1534747,80340,101715,1362297
23,25,1638461,80277,103406,1465534
23,26,1649852,80635,102939,1476572
23,27,1680466,80333,104195,1506539
23,28,1612196,80437,101392,1443584
23,29,1590968,80838,102871,1419292
23,30,1603918,80353,100324,1434312
23,31,1638074,80121,99465,1469931
23,32,1586698,80835,103250,1413593
23,33,1577460,81790,104611,1404650
23,34,1570217,81209,103329,1396604
23,35,1633946,81208,103007,1461389
23,36,1615046,81548,103807,1441948
23,37,1586055,82189,107643,1408553
23,38,1629715,82247,106868,1452762
23,39,1636450,83915,115483,1451357
23,40,1612446,84302,114518,1414886
23,41,1568778,84092,116102,1373679
23,42,1622637,83630,113517,1437636
23,43,1727160,84328,115805,1537599
23,44,1799649,85092,115273,1611329
23,45,1754750,85515,119106,1562746
23,46,1752297,86273,117609,1563152
23,47,1776125,86062,116619,1591269
23,48,1783525,86201,119110,1593340
23,49,1817713,86654,119688,1628140
23,50,1846773,86282,118482,1658150
23,51,1804568,86673,119455,1614333
23,52,1671193,86871,117205,1484084
23,53,1710025,87675,119346,1519134
23,54,1771112,87499,122842,1575488
23,55,1705911,88074,123674,1511876
23,56,1696326,89007,121830,1503789
23,57,1707794,89181,122325,1514735
23,58,1731872,88873,123753,1535070
23,59,1728612,88731,123968,1533687
